GameID,ShooterID,EventID,CnS,Points,TimeCns,v_CnS,dist_at_shot,shot_angle,shooter_move_angle,shooter_travel,DefID,def_dist_at_shot,def_avg_vel,SpeedBeforeShot0.5s,SBS1.0s,SBS1.5s,SBS2.0s,SBS2.5s,SBS3.0s,SBS3.5s,SBS4.0s,SBS4.5s,SBS5.0s,SpeedBeforeCatch0.5s,SBC1.0s,SBC1.5s,SBC2.0s,SBC2.5s,SBC3.0s,SBC3.5s,SBC4.0s,SBC4.5s,SBC5.0s
21500617,202329,482,TRUE,0,0.12,1.28312024,23.28917275,49.24973958,57.77439939,0.08240163,204067,7.369435083,5.040299939,,,,,,,,,,,0.700582137,0.696256986,0.814546773,0.955127398,0.978608452,1.032095656,0.909384379,0.914944671,0.88127771,0.820534645
21500251,203496,5,TRUE,0,0.16,2.544492902,21.80191342,48.13892305,89.57078908,0.006335501,2754,6.238767024,9.119399416,,,,,,,,,,,5.694947293,6.508991026,6.826769249,7.084023097,7.602504941,7.779381912,7.75198304,7.672288263,7.402987107,7.322554099
21500251,201144,16,TRUE,0,0.6,7.300694328,21.87661036,50.15684192,149.664577,-3.625128842,203477,5.629063254,-0.015487141,6.887244641,,,,,,,,,,10.62631023,7.990054602,5.545115327,4.981667051,5.497131485,6.185394831,,,,
21500251,203924,18,TRUE,0,0.96,1.512269183,24.79702948,49.46666317,108.2665739,-0.246774294,2216,13.17575207,0.057099722,0.996322144,,,,,,,,,,,,,,,,,,,
21500251,203477,25,TRUE,0,0.2,1.873704165,28.63706653,42.55393295,7.647456069,0.370449939,201144,10.91552993,11.41433431,,,,,,,,,,,1.24866504,1.614317856,1.857860001,2.167178025,2.652282965,2.939906441,2.934180057,2.826144479,2.770444057,3.110324548
21500251,203924,32,TRUE,0,0.4,4.406165726,25.837919,45.33624649,85.21339707,0.196370553,2216,14.43659585,5.77343843,,,,,,,,,,,4.211649143,4.786462592,4.581420283,5.267922434,6.159939794,6.591677574,6.614232575,6.141904171,5.87682911,5.668706291
21500251,2440,95,TRUE,0,0.32,0.708839087,22.47340497,46.05878302,133.591668,-0.068240849,203496,16.82018587,12.11355521,,,,,,,,,,,1.67451189,2.552089306,2.823609318,3.080838641,2.942804687,3.161320322,3.685050228,3.865045672,3.82921568,3.686799632
21500251,203477,100,TRUE,3,0.92,2.249235082,27.29027509,39.32523634,125.218136,-0.658136023,201584,6.032164174,2.2906892,1.026174084,,,,,,,,,,10.14844342,11.18446883,10.5305522,,,,,,,
21500251,203917,106,TRUE,0,0.24,0.771409974,28.03732833,44.54393825,15.88403488,0.176053716,203210,11.6869756,7.843106967,,,,,,,,,,,0.591114598,1.619707529,4.012298203,4.733359398,4.692905347,4.3962935,4.117172423,4.531403749,5.049408371,5.350162204
21500251,203138,126,TRUE,0,0.24,1.722968128,24.67949281,50.12344853,170.836946,-0.378173995,2440,9.243716589,3.915644871,,,,,,,,,,,6.935458982,9.839729803,11.11071731,10.52795416,9.249829454,7.89941452,6.8201456,6.111312085,5.701754857,
21500251,203477,140,TRUE,3,0.28,10.07595109,27.39427287,44.35607149,30.13133198,2.472719954,201584,7.676236161,4.912147811,,,,,,,,,,,,,,,,,,,,
21500251,1713,177,FALSE,0,1.68,3.450537997,24.15117077,47.44666266,111.5677383,-1.370307038,1626143,6.778819401,2.396873196,5.039068859,4.226440773,3.647354511,,,,,,,,3.041499215,4.243900828,5.475831345,6.25546875,6.352913424,5.804836492,5.242564213,4.824954271,5.303763493,5.959011409
21500251,204456,214,FALSE,3,1.36,2.45089258,23.65641193,46.57250217,63.38205604,0.943157649,201145,6.531018559,1.584897552,1.213694526,1.612814131,,,,,,,,,1.86763986,2.729954515,3.202652625,3.238190701,3.152133469,,,,,
21500251,203477,240,TRUE,0,0.16,5.953650873,24.68252623,47.76365529,77.38465225,0.225060655,203210,10.52777325,5.807862989,,,,,,,,,,,9.553393673,10.08928267,9.472344211,,,,,,,
21500251,201144,286,TRUE,3,0.36,4.689760591,23.24816185,46.34533595,152.9076515,-1.449237944,203960,11.72480252,2.208664665,,,,,,,,,,,10.53040447,12.8937673,13.63362613,,,,,,,
21500251,203477,293,FALSE,0,7,3.887404389,28.9709521,17.37711239,103.7958843,0.472466077,201144,5.639505019,0.168613868,4.504209357,3.663747162,2.982016434,2.723769977,2.434408083,2.347382244,2.218582543,2.192816935,2.219731151,2.410661701,,,,,,,,,,
21500251,203924,297,TRUE,3,0.64,1.453916603,23.54803167,51.58277644,107.1767221,-0.209203915,201145,16.13714103,0.608554635,1.484240097,,,,,,,,,,2.534717641,4.40668926,,,,,,,,
21500251,203477,310,TRUE,0,0.16,4.486051641,25.99266471,49.97165557,77.11076406,0.16942772,201144,5.711511564,5.489993405,,,,,,,,,,,7.118806553,6.509471275,5.255815846,4.614797207,4.142776421,,,,,
21500251,203960,315,TRUE,3,0.36,3.941847765,24.97276725,44.62021063,120.242671,-0.672663971,201145,13.15580671,-0.629717185,,,,,,,,,,,7.248749199,8.345726773,9.406730718,10.58186652,11.43933802,,,,,
21500251,1626158,341,TRUE,0,1.24,3.150333716,25.54991784,41.12797362,2.78962668,3.801102407,201584,10.93429653,-1.97637796,1.56039916,2.645009759,,,,,,,,,7.520450167,9.003619538,,,,,,,,
21500251,2440,347,TRUE,3,1,3.530736211,24.56925246,45.05871062,118.2306452,-1.171035183,203138,9.951581121,0.659598967,1.649795863,,,,,,,,,,11.05797291,12.03439644,11.46631442,9.892194635,8.255234915,7.963421603,8.32176045,7.668676238,7.100101035,6.554667671
21500251,203917,378,FALSE,3,0.24,6.329819018,26.19723701,14.74906391,48.64647992,1.026430766,201584,6.648663213,6.590160474,,,,,,,,,,,,,,,,,,,,
21500251,203138,387,TRUE,3,0.24,2.556122949,25.23786195,44.20452754,51.99395586,0.380393951,2440,9.56627919,13.02433537,,,,,,,,,,,3.972908313,5.219393089,5.606149431,5.494173198,5.679872314,6.10426878,,,,
21500251,203138,389,TRUE,3,0.16,1.177873599,22.83342079,11.84143068,29.82446003,0.163388542,2440,9.517659615,10.2038086,,,,,,,,,,,0.639901268,1.135215323,2.460621261,,,,,,,
21500251,203210,398,TRUE,0,0.36,1.649895712,23.33998158,47.34150064,85.66878677,0.051434831,203515,18.47014029,7.122590166,,,,,,,,,,,3.06103706,5.080735037,5.870397351,6.484890711,6.509676249,6.362964424,6.053431658,5.958919724,6.219948869,6.841391774
21500251,203477,429,TRUE,0,0.4,0.731749936,28.29067484,42.72869787,155.7697157,-0.225276185,201596,10.13677332,8.302803784,,,,,,,,,,,1.466333426,1.094923017,0.953288421,0.792951139,0.688469457,0.594499665,0.537205125,0.545733082,0.668106163,0.806267885
21500251,203477,457,FALSE,0,6.08,5.617283265,26.99134986,46.5307792,89.45851071,5.357580024,201596,5.100234602,0.965256579,4.426155441,4.107390727,3.977158926,4.064572406,3.897952579,3.555071222,3.607813472,3.442925703,3.537750006,3.8672687,16.54725587,16.88064897,15.44672945,12.9596521,10.37726929,8.827966527,7.7365944,6.841079977,,
21500251,201145,528,TRUE,3,0.36,3.121638341,24.55873483,48.96854296,131.0716722,-0.714725622,203477,12.90857384,4.346485066,,,,,,,,,,,2.06821848,3.524991136,3.755807048,3.191529593,3.537103327,4.114776366,4.634940931,4.956580517,5.233159786,5.290872813
21500251,203496,531,TRUE,3,1.16,3.867300039,22.93663186,54.05162071,109.9590289,-0.692293063,201145,2.930779121,4.043340551,2.456971296,3.525634205,,,,,,,,,7.378534509,6.707829467,5.551926264,6.458320836,5.971547791,5.377457499,4.751874423,4.419626753,4.363010885,4.59690783
21500251,203477,542,TRUE,0,0.6,4.806404794,29.06653898,48.47891548,109.9583057,-0.84919057,2440,6.821564027,2.61177126,4.48169314,,,,,,,,,,6.094529728,5.35526112,5.596886667,5.818488289,5.431961096,4.728175376,4.138921319,3.784950352,3.51432305,3.25904884
21500251,203496,552,TRUE,0,0.44,11.41698257,23.19188773,55.44256257,88.91872463,0.623166147,201145,3.56322745,-0.018503214,,,,,,,,,,,11.7073523,10.56592346,8.372365946,,,,,,,
21500251,203138,559,TRUE,0,0.24,1.06609298,22.96704208,51.98077254,59.48548715,0.083796364,2216,10.37490908,7.098773247,,,,,,,,,,,1.141018102,2.007839839,1.672483143,1.490619959,1.662001641,1.558617649,1.824625675,2.706522844,3.840169785,4.498289925
21500504,203110,5,TRUE,3,0.28,1.070852011,26.47148126,42.16159865,4.746848344,0.270974664,2749,6.762780959,5.464201652,,,,,,,,,,,0.936885523,0.863791863,1.096436645,1.432139747,1.558829933,1.425996187,1.53002671,1.893381983,2.798677531,3.795499726
21500504,203110,7,TRUE,3,0.32,3.308933927,26.34286207,43.68592566,7.777048589,1.048140734,202702,13.27491149,14.672219,,,,,,,,,,,1.577744445,1.538824681,1.560685481,1.340747129,1.237065676,1.248750957,1.431892916,1.688218154,1.783133925,2.035893869
21500504,202691,10,TRUE,0,0.2,8.554346744,25.26715443,45.4727064,89.49601245,0.072684205,203914,2.841754992,1.152468703,,,,,,,,,,,12.50492371,11.54501978,9.191731848,7.581825608,7.908505259,8.626345558,9.451081573,10.21551873,10.95450561,11.44592807
21500504,203110,15,TRUE,3,1,2.955177334,24.52583384,48.67726286,154.8424496,-2.411458601,203999,8.164227536,6.778265749,1.002520364,,,,,,,,,,8.125215305,8.26523495,7.760994626,6.549338838,5.943261783,5.425066143,5.045407558,5.207417575,5.421624929,5.855181368
21500504,201568,20,TRUE,0,0.72,2.284878441,27.26712215,45.60031069,58.51849317,0.868701577,203110,5.776970162,2.775976641,2.224826628,,,,,,,,,,1.123827616,1.005773795,0.893948755,0.905411286,0.839847478,0.777743097,0.947559093,1.313774155,2.231738141,3.143893554
21500504,203110,23,TRUE,3,0.36,5.948358814,24.32881792,41.94204008,102.6286354,-0.375287945,202702,8.334821163,0.819289962,,,,,,,,,,,9.393770612,9.7533585,7.624534256,6.325792048,5.74754804,5.39807666,5.079256793,4.840659423,4.664202326,4.584847791
21500504,2738,28,TRUE,3,0.44,0.993620725,22.54523628,47.86656809,36.98024127,0.301755144,203115,11.77250108,4.302028715,,,,,,,,,,,1.827873105,2.561285833,3.265694033,4.425078902,5.604464621,6.352519051,6.639890361,6.180814626,5.842978216,5.916297686
21500504,201939,32,FALSE,0,9.44,7.386575012,15.13069497,38.54915441,103.7710697,40.60500227,2749,2.468098151,2.43610469,5.790976745,6.860076192,9.602626677,10.63619124,10.53435623,10.11019559,9.824765209,9.869164467,9.952778805,9.962467268,1.23014578,1.564522649,1.940873942,2.133176844,2.338100199,2.557679958,2.643475356,2.681112187,,
21500504,203115,119,FALSE,0,0.52,7.733767948,24.02401146,49.25998397,76.66464517,1.230372313,202691,8.133816456,-4.400069927,7.733767948,,,,,,,,,,6.680578229,5.445725733,4.989106465,5.427932084,5.824277553,5.916263819,5.709947289,5.656348142,5.88869909,6.061292446
21500504,2034,121,TRUE,0,0.52,3.246186036,26.41917764,26.15590686,49.40694589,1.089609761,2733,13.05126012,17.01125886,3.246186036,,,,,,,,,,2.129429532,1.436144537,1.4598854,1.507741771,1.854373577,2.269878261,2.657785877,2.943162548,3.188702983,3.275003907
21500504,203115,125,FALSE,0,0.52,7.733767948,24.02401146,49.25998397,76.66464517,1.230372313,202691,8.133816456,-4.400069927,7.733767948,,,,,,,,,,6.680578229,5.445725733,4.989106465,5.427932084,5.824277553,5.916263819,5.709947289,5.656348142,5.88869909,6.061292446
21500504,202691,127,TRUE,3,0.2,1.938812642,25.04907386,44.60276975,138.8084354,-0.286043463,203115,7.227242476,4.965770804,,,,,,,,,,,4.69452691,4.842614944,4.427532966,4.451196772,4.238823383,3.925231122,3.881561294,3.943414046,3.982009428,4.094523135
21500504,202691,129,FALSE,0,0.88,10.77162317,30.37775697,32.91345637,129.3222286,-4.853951861,203115,9.626827463,11.57807193,11.62265128,,,,,,,,,,6.514846904,6.008654103,5.514120566,5.196742072,4.618381127,4.330945484,4.173957941,4.079592223,3.88278053,3.710616471
21500504,2034,134,TRUE,0,0.56,9.927990264,24.6977663,48.68833002,115.5294347,-1.835446729,201574,13.7334401,-2.348759027,9.530161684,,,,,,,,,,13.56279893,13.16895435,11.55671149,10.37407957,9.473393259,8.619317827,8.858673026,9.367769926,9.946194729,10.47276118
21500504,2749,151,FALSE,3,5.12,9.396335356,25.65959713,52.77871661,41.51432948,43.43569155,203546,8.86506999,4.508786955,9.029905464,9.134960276,7.903100005,7.46963183,7.467524276,7.859768578,8.353169645,8.794906541,9.190726012,9.377871961,8.33184643,7.526981085,6.360775179,5.196613387,4.505597881,4.021449695,3.908380677,3.907669617,3.958960767,3.848748121
21500504,2749,165,TRUE,3,0.76,4.255112496,26.69626295,52.92835081,61.84558514,1.202865402,203546,7.917052919,0.040238449,2.701234182,,,,,,,,,,6.982072691,4.601521797,3.338476536,2.80331459,2.475924982,2.821997643,4.107708526,5.043034947,6.355220536,7.581604295
21500504,2749,174,FALSE,0,12.8,8.540617396,23.65347723,51.57502102,70.28921912,56.7638245,201574,6.615718108,2.133784413,6.847209212,6.03656092,5.695440871,6.101891823,6.316491061,6.10242218,5.704794204,6.529805619,7.733592472,8.657243631,4.922923336,5.358749335,5.361999836,5.424548251,5.980064681,6.39249392,6.218954089,5.676867817,5.346385859,5.155788217
21500504,203914,192,TRUE,0,1.04,2.631738404,22.70459379,24.41296375,81.3345863,0.452722371,203110,4.868144133,7.555124763,1.229795207,2.565064832,,,,,,,,,2.963963926,2.79685402,3.943659717,5.89511337,6.954199411,7.661981822,8.787399748,9.875810688,10.72096316,11.20075591
21500504,201939,210,TRUE,0,0.92,0.67199956,23.93226687,44.76367076,44.44312368,0.300782656,2749,3.204327849,9.859195501,0.352501687,,,,,,,,,,3.48691803,5.237515636,4.703400084,4.138220163,4.534206564,5.669380242,6.674125274,7.467211382,8.213959844,8.748164103
21500504,201939,220,TRUE,0,0.2,5.227991343,23.47063203,48.49179571,179.6715216,-1.043509743,2749,7.096447318,4.967572132,,,,,,,,,,,12.86106199,15.71416631,15.58984913,14.87922901,13.03587127,11.20886397,9.889552231,9.236829484,9.118608009,9.442421047
21500504,2749,249,FALSE,0,9.44,5.220334077,25.9900339,46.88578837,29.54744956,40.358662,203546,4.456479477,2.328182745,8.81526974,9.252697819,8.57297236,7.263602484,6.126622871,5.396324407,4.774508529,4.46393274,4.325904071,4.186603822,4.994896362,5.238012193,4.766211238,4.130723756,3.734914727,3.560971635,3.286286848,3.065215827,2.859674288,2.639211305
21500504,203546,296,TRUE,3,0.8,1.734583343,25.16226101,43.37560037,26.82539701,1.176830904,203914,7.291121311,1.412930182,1.273345705,,,,,,,,,,2.636718948,1.948665372,1.94207892,2.446730796,2.980694243,3.526278895,3.985288301,4.316490206,4.203755852,4.264337845
21500504,2749,304,FALSE,0,0.56,5.161369208,27.07769828,46.4904465,47.05345274,2.04393415,203546,4.215985901,2.270144704,5.182124774,,,,,,,,,,2.980478497,2.866033856,4.863739881,6.775907959,8.225230174,8.896126402,9.210635769,9.352648391,9.35915463,9.162622178
21500504,203115,336,TRUE,0,0.4,8.424542402,25.77033184,42.77531721,38.32631707,2.715295992,203546,9.013532318,2.61711997,,,,,,,,,,,11.86771255,12.92905968,13.99439033,15.42514319,16.18035729,16.06073629,15.48564275,14.19093342,12.91586695,11.87906493
21500504,201568,363,TRUE,0,0.08,0.649907157,23.78247279,78.39291708,126.6223638,-0.030978863,203110,18.19021938,1.794012895,,,,,,,,,,,1.3842883,1.517385318,1.394704638,1.221913899,1.315038925,1.69502091,2.187099405,2.756475722,3.352009054,3.403284746
21500504,202691,385,TRUE,3,0.2,3.079116466,27.04932407,37.14765696,43.77073673,0.445402487,203914,8.174615433,2.67593197,,,,,,,,,,,3.212136608,4.981972859,3.910883741,3.665345958,4.288687979,5.289050062,6.305555731,7.090723242,7.836908783,8.446493718
21500504,203115,392,TRUE,0,0.36,5.375300998,25.49716063,13.74468181,26.70724822,1.739837509,202691,19.14578332,7.336789524,,,,,,,,,,,5.443338027,5.171058042,5.120886421,5.120664128,5.165716349,5.594081334,6.156641572,6.727870704,7.318255213,7.804132211
21500504,201578,397,TRUE,0,0.4,7.705587621,19.33983993,39.41454027,149.3341102,-2.572220646,203115,8.442070351,7.849443615,,,,,,,,,,,6.312844066,6.91686488,6.45641272,5.737453138,5.349799916,5.265577757,5.625153726,5.813999414,5.693074379,5.583197711
21500504,203546,402,FALSE,0,4.56,8.242970501,24.94633647,49.00257782,125.9931165,-0.734994123,201589,7.388879203,1.708924589,6.495953258,6.875707524,6.243287013,6.885863872,7.69551536,8.289699537,8.734077396,8.821098598,8.2782419,,4.478864264,5.17523861,6.56579599,7.062002874,6.716845354,6.227104096,5.812383572,5.715658251,6.079065011,6.903594011
21500504,203115,409,TRUE,3,0.72,4.790317833,24.71259486,11.84945021,58.49785877,1.938278318,2738,17.58976002,6.708356576,4.172420375,,,,,,,,,,6.608025517,6.117786796,5.401782797,6.766953194,8.096406942,8.338718516,7.629008103,6.760691779,5.998830621,5.440108031
21500504,203914,465,TRUE,3,0.28,3.507582911,25.39071421,42.89177583,63.69618029,0.447511696,202691,12.48844786,13.15519842,,,,,,,,,,,1.79230331,2.795946732,4.399884801,4.698815858,4.457390126,4.127270718,3.628503067,3.299357848,2.945255992,2.665188914
21500504,202691,466,TRUE,0,0.24,6.352403763,23.90216182,11.51779308,131.8671365,-0.985757438,202702,9.104667029,6.444789047,,,,,,,,,,,12.95349651,14.84608282,14.59753169,12.40207743,10.29466006,9.425008573,9.107320983,8.74790329,8.405836907,8.178978143
21500504,2749,480,FALSE,0,7.28,8.342289002,16.73705801,33.33331819,101.346478,6.494767508,203110,3.90304444,2.345027178,8.967543321,7.792879663,6.715969387,6.457896303,5.766794963,5.611533386,5.410701362,5.876421464,6.63868048,7.336314743,12.63591451,11.77767431,9.204792291,7.515562092,6.491620565,5.996642213,5.272310903,4.802796442,4.352934793,3.977898656
21500504,203914,488,TRUE,0,0.24,4.643524823,28.08899134,41.66409087,48.81996989,0.742977835,203546,9.783707545,14.03051556,,,,,,,,,,,5.143461886,5.098020295,5.490724374,5.655744406,5.738353581,5.80611013,5.83423393,5.799358475,5.986190725,6.121670541
21500504,203110,544,TRUE,0,0.84,2.98801852,27.30486762,45.44016473,54.34206908,0.586860433,201568,4.377223943,3.877846682,3.207746959,,,,,,,,,,7.835759888,8.585786304,8.775566995,8.577059007,7.426707826,6.360655762,5.858911837,5.540184385,5.329158631,5.315281811
21500504,203115,567,FALSE,0,0.84,9.094016147,26.62662851,45.197445,22.27952597,7.055442608,202691,2.664372386,-1.408290395,6.786287741,,,,,,,,,,9.20101037,6.676137621,6.161624146,6.692089894,7.546848504,7.590399381,7.155580918,7.633958434,8.829675806,9.828371327
21500513,203482,3,TRUE,0,0.24,3.041096929,22.6469351,49.33798674,75.73677765,0.189753329,201152,8.893351803,7.391079585,,,,,,,,,,,2.285308878,2.847197276,3.430722556,,,,,,,
21500513,2207,13,TRUE,3,0.24,5.917637476,15.68453394,43.14930995,62.46483002,0.701804418,203109,2.755846373,-0.134731863,,,,,,,,,,,5.485614422,5.833331556,4.996422707,4.684491635,4.435894483,4.312817081,4.245156955,4.124746101,4.391212561,4.374772207
21500513,202738,21,FALSE,0,3.92,17.45012811,3.513632853,67.7895981,43.13054286,66.11785194,203499,5.089232282,2.585232421,12.68639225,15.56747235,18.20859919,19.26045207,19.48634532,19.18234874,18.43135175,,,,4.553963519,3.617077897,3.779439987,4.262380817,4.91889327,5.671683523,6.504936795,,,
21500513,202711,144,TRUE,0,0.24,1.419953923,24.49901347,48.3041151,75.66725348,0.08348989,203482,8.944590259,3.61279532,,,,,,,,,,,2.027445883,4.854253466,6.293170969,6.529486669,,,,,,
21500513,203482,165,TRUE,0,0.48,4.11976084,24.8255782,36.32848829,69.19033102,0.763851776,203499,7.292691042,12.35068027,,,,,,,,,,,4.443730319,3.260514675,2.344430374,2.010654647,2.195191554,2.41030144,2.666330462,2.851024188,2.927835637,2.896165331
21500513,202711,263,TRUE,0,0.16,0.466700096,22.93366698,8.923688218,53.70835153,0.04200927,203109,9.788269332,9.300552473,,,,,,,,,,,0.690493005,0.98690127,0.872071297,0.851307641,1.504981826,2.538713232,3.980284167,5.215743983,,
21500513,202711,292,TRUE,0,0.96,1.303098672,25.27725417,36.31184251,134.3520193,-0.472976684,203482,7.605037428,7.765124219,0.725368544,,,,,,,,,,7.36588861,9.401082605,,,,,,,,
21500513,201961,374,FALSE,0,2.44,6.032537302,20.7873857,47.21459192,41.85748815,7.662112573,203923,6.939459031,1.428841098,10.65951071,9.317963857,7.496347431,6.703898521,,,,,,,1.562340742,3.774144629,5.220557947,6.389440689,6.666173689,6.295235292,6.624439557,6.93884455,7.25264926,7.207211796
21500513,202711,426,FALSE,0,1.32,9.136150543,25.27064369,43.78913883,92.92700156,2.078244096,203092,10.35451755,2.945415628,5.124949468,8.23468862,,,,,,,,,7.469482921,8.111756669,8.883041393,8.190137742,7.114255077,6.787942805,6.577261613,6.714751947,7.256232347,7.928168982
21500513,201961,431,TRUE,0,0.28,0.922601702,23.02834918,51.30164448,57.89687388,0.13593364,202323,16.85114114,17.40541169,,,,,,,,,,,2.967684295,3.0767057,2.380144946,2.12089525,1.847985874,1.725395883,1.828859343,,,
21500339,202066,2,TRUE,0,0.88,7.110928402,23.9942329,49.41251456,135.1343685,-3.400000974,201569,7.219244946,-2.99289969,4.028951261,,,,,,,,,,12.40371003,11.16820236,8.523304795,7.422724363,7.509616638,7.513010341,7.389059024,7.70281952,7.708069029,7.439189083
21500339,201936,16,TRUE,3,0.8,3.08612418,25.24643465,10.30117345,26.13868838,2.014773581,202322,13.6008108,8.575685552,2.440728413,,,,,,,,,,4.963078877,4.759941038,3.625642603,3.51130292,3.6123049,3.607211126,3.55954114,3.479618537,3.566711024,3.557546135
21500339,202322,18,TRUE,0,0.72,3.171679138,26.59458504,42.77103484,77.64284857,0.517762288,201936,9.887997694,9.17904713,2.65789704,,,,,,,,,,3.480726568,2.503319606,2.38257287,2.379961537,2.357558028,2.27759785,2.51877219,,,
21500339,201936,36,FALSE,3,4.76,5.395285502,29.55849381,43.12287836,86.33548406,3.101277844,202066,5.988577291,1.086611088,7.348451473,5.487297759,5.225641051,4.783971345,4.276605597,4.302797129,4.502127981,4.693983666,5.104057205,,8.37031186,9.346181294,,,,,,,,
21500339,203490,37,TRUE,3,0.52,3.683545909,25.65155574,44.86100218,60.16276278,0.978933701,201936,9.112496272,10.49398655,3.683545909,,,,,,,,,,3.762549327,4.703612194,5.311326401,6.12108017,6.776272073,7.033291416,6.836606884,6.430822068,6.010903669,5.86076509
21500339,201569,42,FALSE,3,2.68,4.720853148,24.24877072,13.79525872,89.62033464,2.701047895,202066,6.29521878,1.706727444,8.29969687,8.883257089,7.428820975,5.94411679,4.891969895,,,,,,4.661881626,5.08361569,,,,,,,,
21500339,201569,62,TRUE,0,0.28,2.231062844,27.00969757,44.33375031,66.18581439,0.254832006,202066,11.5146825,7.872382976,,,,,,,,,,,5.724963441,5.339084693,4.581277286,3.990064744,4.470872994,5.018868751,5.463937984,5.639083419,5.623096676,5.523817593
21500339,201569,69,TRUE,0,0.16,1.448185183,26.20348793,39.8287233,52.46364931,0.141357637,202322,15.98322711,14.47881239,,,,,,,,,,,3.137398563,3.943575429,4.017706306,3.50806261,3.080085492,3.369386543,3.726411408,3.989685577,4.179219431,4.171697529
21500339,202390,78,TRUE,3,0.44,1.16941953,22.64867973,44.48340931,174.2734284,-0.461202252,202087,13.67605281,8.101152543,,,,,,,,,,,1.262558072,0.904094553,0.621436564,0.516446722,0.539604874,0.598009408,0.617848562,0.625812068,0.622565592,0.636176142
21500339,201196,121,TRUE,0,0.8,3.010432266,24.74751535,50.8976347,12.96081304,2.298610814,201950,4.999820404,6.875409831,2.815780743,,,,,,,,,,3.5726822,3.661244217,3.612773197,3.201216188,2.641778821,2.3467358,2.402459065,2.86295885,3.315606531,3.537827252
21500339,202390,158,TRUE,0,0.56,8.180188032,24.44407812,11.48793921,138.0616697,-3.145684457,201600,9.126721279,1.730925097,7.868701931,,,,,,,,,,14.72242448,16.39763129,16.1502681,14.84486069,12.32312408,10.7406049,9.83165701,9.662221131,9.914581713,10.37239989
21500339,202066,195,TRUE,3,0.28,1.490556774,23.21833698,46.71504184,111.7643489,-0.144981047,201936,12.47177833,9.362245236,,,,,,,,,,,1.613061989,1.530083755,,,,,,,,
21500339,202066,202,TRUE,3,0.44,2.770943088,25.3533573,42.43510299,46.81551443,0.838605389,201936,12.32112546,6.573806416,,,,,,,,,,,,,,,,,,,,
21500339,201569,212,TRUE,0,1.96,5.482488213,26.56536609,41.17497418,88.95142661,1.01465082,203490,5.003027174,1.483200772,8.069447364,8.301956609,6.0353817,,,,,,,,6.832502665,8.408959813,9.717998889,10.34528041,10.49174831,9.866959848,8.690095032,8.333028599,7.840298644,7.329279589
21500339,202322,233,FALSE,3,3.76,3.772991857,26.49353027,30.45658911,48.07343209,9.296175032,201582,8.414454081,3.401013408,4.639070237,7.533356111,7.296954933,6.104247104,4.967867216,4.348003566,3.93489581,,,,2.61883404,3.937571738,4.855643227,5.148875225,5.120884625,5.328022862,5.59133204,5.653161518,5.559221742,5.517090998
